verse_key,version_id,eng,local
1TI.3.12,2168,Servants must be faithful to their spouse and manage their children and their own households well.,"Kristo jama n buka­fɔ, i ti ye ni ka i ja bara kun n kpein, na i koro bita i nbaam, ni i dika­fɔm nyunyumi."
1TI.3.13,2168,Those who have served well gain a good standing and considerable confidence in the faith that is in Christ Jesus.,"Nyini buka­fɔm bo bu yo bu juma na i kɔ atin su ni, bu kpini duma kpa ma bu ŋu wɔ, na bu kaaki koro jɔjɔ ni ahoresi kabo bu yo Yesu Kristo yarada ni."
1TI.3.14,2168,I hope to come to you quickly. But Im writing these things to you so that.,"Kabo m sukɛrɛ ahin kadasi n ma u ni, m la tama ka m bá u dɔ kisa."
1TI.3.15,2168,"if Im delayed, youll know how you should behave in Gods household. It is the church of the living God and the backbone and support of the truth.","Ama, nzɛn haari ma ba aba má nde, ahin kadasi ni má a si kabo wɔ yo daka ka Nyɛmɛ minɛm wo ti barasu a. Bɛrɛ ti Kristo jama n a, yiri n bo i wo bɛrɛ saŋga kɛrɛ n dɛɛm a, bɛrɛ bita i keree­wa n bo i ti nahɔrɛ n kenken a, kabo sɔɔ fa see­wa n ni i jantaraka n bita i kenken ni."
1TI.3.16,2168,"Without question, the mystery of godliness is great: he was revealed as a human, declared righteous by the Spirit, seen by angels, preached throughout the nations, believed in around the world, and taken up in glory.","Be koro kete má ka ya nyɛmɛsu atin n bo i wo asiri nu la má aŋusu, ka o, Na wɔ kaaki adamande ayi i ŋu fofoe nu. Na Nyɛmɛ Awiɛwiɛ Casi n akere ka wɔ yo sa bo i sun Nyɛmɛ nu. Na Nyɛmɛ mɛrɛkɛm aŋu i. Na i susu­fɔm n akɔ ajɔjɔ i jɔrɛ durunya n kɛrɛ nu. Na durunya n nu­fɔm dɔŋgu ayo i yarada. Na Nyɛmɛ afa i akɔ awo i bi aŋgoro, jirima kɛrɛ woo­biri ni."
1TI.4.1,2168,The Spirit clearly says that in latter times some people will turn away from the faith. They will pay attention to spirits that deceive and to the teaching of demons.,"Awiɛwiɛ Casi n ajɔjɔ wein ka, ahin awieeri su saŋga n bo ya wo nu ni, minɛ nbem yáki bu yarada atin ni, na bu su ajinim bo bu dadaka minɛm su, ni bu keree­wam ni."
1TI.4.2,2168,"They will be controlled by the pretense of lying, and their own consciences will be seared.","Nyini keree­wam sɔ fite minɛm bo bu ti dadaka­fɔm na bu nati bu kɔrɛ n dɔ ɔ, bo bu sunsunni akaaki haari na bu yo satiɛ mmɔɔ, na bu sunsunni ma má bu ka ba yo satiɛ."
1TI.4.3,2168,They will prohibit marriage and eating foods that God created—and he intended them to be accepted with thanksgiving by those who are faithful and have come to know the truth.,"Nyini minɛm sɔ kere minɛm wɔ, ka, má bu ja ajaa, na má bu kaaki di diire barasu nbem. Ama, Nyɛmɛ ayi nyini diirem n ka ya di bu wɔ, nyini ti, yɛrɛ bo ya yo i yarada na ya si kabo nahɔrɛ atin n ti barasu ni, i ti ye ni ka ya sere Nyɛmɛ, na ya da i asi ka, na ya nya di bu."
1TI.4.4,2168,"Everything that has been created by God is good, and nothing that is received with thanksgiving should be rejected.","Deke kɛrɛ bo Nyɛmɛ ayi i ti kpa a, deke be wo má bɛrɛ bo ya kete i, ama, i ti ye ni ka ya de i na ya da Nyɛmɛ asi."
1TI.4.5,2168,These things are made holy by Gods word and prayer.,dama Nyɛmɛ nɔaniɛ n ni nyɛmɛsere ma nyini diire n yo casi wɔ Nyɛmɛ dɔ.
1TI.4.6,2168,"If you point these things out to the believers, you will be a good servant of Christ Jesus who has been trained by the words of faith and the good teaching that youve carefully followed.","Nzɛn a faari ahin keree­wam kere ya ninbaam ni, nyini kere ka a ti Yesu Kristo amusui­su­fɔ kpa. Nyini keree­wam bo a du mɔ ade bu ni, na a yo bu yarada, na a si ka bu ti nahɔrɛ, na a su bu su ni, bu ti ka diire bo i ma u faŋga n wɔ."
1TI.4.7,2168,But stay away from the godless myths that are passed down from the older women. Train yourself for a holy life!.,"Ama, kete jɔrɛ ŋgbɛɛn­ŋgbɛɛn bo bu kɔ má Nyɛmɛ atin su ni, na a boro u nyi na a sɔnsɔn sa bo i kɔ Nyɛmɛ atin n su nahɔrɛ su."
1TI.4.8,2168,"While physical training has some value, training in holy living is useful for everything. It has promise for this life now and the life to come.","Dama sa bo a boro u nyi yo i na i buka aŋuniɛ­mbaa n faŋga n la kpɛrɛ kaan, ama, nzɛn a boro u nyi yo Nyɛmɛ dɛɛ atin n su sa, i la kpɛrɛ beberebe, nyini ma a si ka a nyá deke kpa kisa, na a káaki nya deke kpa buka su fa kɔ fa ba."
1TI.4.9,2168,This saying is reliable and deserves complete acceptance.,"Nyini nɔaniɛ n ti nahɔrɛ wɔ, bo i ti ye ni ka ya de i na ya yo i yarada."
1TI.4.10,2168,"We work and struggle for this: Our hope is set on the living God, who is the savior of all people, especially those who believe.","Nyini dɛɛ ti, ye ya boro ya nyi, na ya yo juma ni nahɔrɛ su, dama ya daafi Nyɛmɛ ŋu, yiri wo bɛrɛ saŋga kɛrɛ a, yiri ti minɛ kɛrɛ Tii­de­fɔ a, maala bo bu yo i yarada ni."
1TI.4.11,2168,Command these things. Teach them.,"Fa ahin keree­wam n fa kere bu, na a ma bu su bu su."
1TI.4.12,2168,"Dont let anyone look down on you because you are young. Instead, set an example for the believers through your speech, behavior, love, faith, and by being sexually pure.","Má a ma be bu u ŋgbɛɛn ka a ti gbɛfɛnɛ n dɛɛ ti, ama, ma yarada­yo­fɔm ni ŋu u sa­yoo­wam na bu sɔn u su. Bɛrɛ la u nɔaniɛ jɔjɔɔ­wa, ni deke bo a yo i, ni kabo a koro minɛm ni, ni u yarada n bo a la i ni, ni u woo­wa casi ni."
1TI.4.13,2168,"Until I arrive, pay attention to public reading, preaching, and teaching.","Yo aniɛ na a sukan Nyɛmɛ Jɔrɛ Kadasi n na Kristo jama n ti, na a sukan Nyɛmɛ jɔrɛ, na a sukere minɛm Nyɛmɛ atin ni, na m nya ba."
1TI.4.14,2168,Dont neglect the spiritual gift in you that was given through prophecy when the elders laid hands on you.,"Má a ma u wara fi aceeri n bo Awiɛwiɛ Casi n fa maari u ni, saŋga bo i nɔaniɛ kan­fɔm jɔjɔɔri na Kristo jama nkpiɛn­kpiɛnm faari bu saa nanaari u ŋu sereeri Nyɛmɛ maari u ni, ma u cɛcɛ wo i nu, na a fa i yo juma."
1TI.4.15,2168,"Practice these things, and live by them so that your progress will be visible to all.","Yo ahin juma ni anyum­boro na a fa u ŋu ma nyinim kɛrɛ, adena minɛm kɛrɛ ŋu kabo u nyɛmɛsu n kɔ atin su barasu."
1TI.4.16,2168,"Focus on working on your own development and on what you teach. If you do this, you will save yourself and those who hear you.","Si u ŋu sa ni u keree­wam ni. Kɔ su suyo ahin sam ni, dama nzɛn a nya yoori sɔ, wɔrɔ ni minɛm kɛrɛ bo bu ti u nɔaniɛ ni nyá tii­de."
1TI.5.1,2168,"Dont correct an older man, but encourage him like hes your father; treat younger men like your brothers.","Má a tiɛn kpiɛn ŋu, ama, jɔjɔ i dɔ kabo a jɔjɔ u si dɔ ni, na a tu ngbɛfɛnɛm fɔ ka u ninbaam."
1TI.5.2,2168,"treat older women like your mother, and treat younger women like your sisters with appropriate respect.","na a fa nbara nkpiɛnm yo ka u nim, na a fa tarawam ni nsuŋgurum yo ka u ninbaam, na u ni bɛrɛ wo ni ahore­mbaa casi."
1TI.5.3,2168,Take care of widows who are truly needy.,Bita nkuna­fɔm bo bu la má buka­fɔ be n ni jirima.
1TI.5.4,2168,"But if a particular widow has children or grandchildren, they should first learn to respect their own family and repay their parents, because this pleases God.","Ama, nzɛn kuna­fɔ la nbaam, wara anumam, i ti ye ni ka bu suniɛ i dika kabo Nyɛmɛ koro ni. Nyini kere ka, bu sufa bu wu­fɔm ŋkatɔ tɔ bu kaari wɔ lɛɛ. Dama nyini n sɔ yo Nyɛmɛ fiɛ a."
1TI.5.5,2168,"A widow who is truly needy and all alone puts her hope in God and keeps on going with requests and prayers, night and day.","Nzɛn kuna­fɔ wo i ŋgumi na i la má buka­fɔ be, wɔ fa i tama kɛrɛ awura Nyɛmɛ saa nu lɛɛ. Na i susere Nyɛmɛ jande wiɛsu ni kɔŋguɛ ka i buka i."
1TI.5.6,2168,But a widow who tries to live a life of luxury is dead even while she is alive.,"Ama, kuna­fɔ kɛrɛ bo i nati yo i kunnu koroo­wa, haari ni bo i la ŋgɔɔ mmɔɔ ni, i ti ka wɔ wu wɔ lɛɛ."
1TI.5.7,2168,Teach these things so that the families will be without fault.,"Fa ahin keree­wam kɛrɛ kere nkuna­fɔm, ni bu dika­fɔm, adena má be ŋu bu ŋgasi."
1TI.5.8,2168,"But if someone doesnt provide for their own family, and especially for a member of their household, they have denied the faith. They are worse than those who have no faith.","Ama, nzɛn be cɛcɛ wo má nu ka i niɛ i lamɔsim dika, maala i dika­fɔm, i ti ka i mi akete Kristo atin n lɛɛ. Nyini saŋga ni, sɔnɔ bo wɔ yo má yarada tara i mi co lɛɛ."
1TI.5.9,2168,Put a widow on the list who is older than years old and who was faithful to her husband.,"Kuna­fɔ kɛrɛ bo wɔ nya ju má afɔ abura­sɛn, má a kɛrɛ i duma buka Kristo jama nkuna­fɔm su. Bekun, na i ti bo wɔ du mɔ aja biɛsɔ kun wɔ."
1TI.5.10,2168,"She should have a reputation for doing good: raising children, providing hospitality to strangers, washing the feet of the saints, helping those in distress, and dedicating herself to every kind of good thing.","na minɛm di i daani ka i yo sakpa a, má pui ti, i ti bo wɔ ta nbaam ataari kpa, na wɔ de wɔfɔm i dika, na wɔ yo i ŋu kaan ka i su Nyɛmɛ minɛm, na wɔ buka minɛm bo bu woori kekereke nu, na wɔ su amusui kpa."
1TI.5.11,2168,"But dont accept younger widows for the list. When their physical desires distract them from Christ, they will want to get married.","Ama, nkuna­fɔm bo bu nyunu nya ti má ni, má a kɛrɛ bu duma buka nkuna­fɔm n su, dama nzɛn ajaa konvi ba wuraari bu na bu koro ka bu kaaki ja ajaa, nyini saŋga, sɛsɛ­su bo bu faari i na bu diiri i di ni Kristo ni, bu koro su má i su ni nahɔrɛ su lɛɛ, bu yaki i wɔ, na bu kaaki bu sin bo Kristo lɛɛ. Nyini ti ye Nyɛmɛ dí bu jɔrɛ cin bu sui a."
1TI.5.13,2168,"Also, they learn to be lazy by going from house to house. They are not only lazy, but they also become gossips and busybodies, talking about things they shouldnt.","Bekun, nyini ma bu koro ba yo nviɛya­fɔm na bu ba sunati awuru awurum nu, i ti má ka bu yo nviɛya­fɔm ŋgumi wɔ, ama, na bu sukpura tere, na bu sufa bu nɔɔ suwura minɛm jɔrɛ nu, na bu sujɔjɔ jɔrɛm bo wɔ ti má ye ni ka bu jɔjɔ bu."
1TI.5.14,2168,"So I want younger widows to marry, have children, and manage their homes so that they wont give the enemy any reason to slander us. .","Nyini ti, mini dɔ, nzɛn nkuna­fɔm toko ti tarawam, i ti ye ni ka bu ja na bu wu nbaam, na bu bita bu awurum, na má ya kpɔ­fɔm koro ŋu ŋgasi be bo bu koro nya atin jɔjɔ ya ŋgbɛɛn­ŋgbɛɛn kabo bu koro."
1TI.5.15,2168,Some have already turned away to follow Satan.,Dama nkuna­fɔ nbem adu mɔ akete Kristo atin n asu Sitana su.
1TI.5.16,2168,"If any woman who is a believer has widows in her family, she should take care of them and not burden the church, so that it can help other widows who are truly needy.","Ama, Kristo susu­fɔ bara kɛrɛ bo nkuna­fɔm wo i dika, i ti ye ni ka yiri ni i tii niɛ bu dika, na má bu fa bu fie fie Kristo jama n ni, adena Kristo jama n koro niɛ nkuna­fɔm bo bu la má buka­fɔ be fieo n su."
1TI.5.17,2168,"Elders who lead well should be paid double, especially those who work with public speaking and teaching.","Kristo jama ni nkpiɛn­kpiɛnm bo bu yo mɔ­fɔ juma nyunyumi ni, i ti ye ni ka bu nya bu ŋkatɔ busu nnyɔ, maala bɛrɛ bo bu yo bu juma ni anyum­boro ka bu kan Nyɛmɛ jɔrɛ na bu kaaki kere minɛm Nyɛmɛ atin n ni."
1TI.5.18,2168,"The scripture says, Dont put a muzzle on an ox while it treads grain , and Workers deserve their pay .","Dama ba kɛrɛ i Nyɛmɛ Jɔrɛ Kadasi n nu ka, Nzɛn a bita toora subobo ŋgani, má a cici i nɔɔ. Na ba kaaki akɛrɛ ka, I ti ye ni ka juma­yo­fɔ nya i ŋkatɔ."
1TI.5.19,2168,Dont accept an accusation made against an elder unless it is confirmed by two or three witnesses.,"Má a se ka a de jɔrɛ be bo ba kpiɛ asɔ Kristo jama n buka­fɔ n kpiɛn be, má ka minɛ nnyɔ, wara nsan adi jɔrɛ n daani ka i ti nahɔrɛ."
1TI.5.20,2168,Discipline those who are sinning in front of everyone so that all the others will be afraid.,"Ama, bo bu yo satiɛ ni, se bu nahɔrɛ jama n kɛrɛ nyunu, adena nyiŋgam kɛrɛ soro sɛrɛ."
1TI.5.21,2168,"I charge you before God and Christ Jesus and the elect angels to follow these practices without bias, and without playing favorites.","M suma u nɔaniɛ lɛɛ, Nyɛmɛ ni Yesu Kristo ni mɛrɛkɛm kɛrɛ nyunu, ka, a de ahin keree­wam ni, na má a fa tantambu­nu, wara má a koro be tara be fa kɔ deke kɛrɛ bo a yo i n su."
1TI.5.22,2168,"Dont rush to commission anyone to leadership, and dont participate in the sins of others. Keep yourself morally pure.","Má a koro nde na a fa u saa nana sɔnɔ be ŋu, na a sere Nyɛmɛ ma i mi ka i yo Nyɛmɛ juma, má a ma u saa n wo be dɛɛ satiɛ yoo­wa n nu. Ma u woo­wa yo casi."
1TI.5.23,2168,"Dont drink water anymore, but use a little wine because of your stomach problems and your frequent illnesses.","A la má laifiɛ saŋga saŋga n dɛɛ ti, má a nu nzue ŋgumi, ama, nu nzan mmɔɔ kaan, na i buka u fa kɔ akunnuyaari n bo i yaki má u ni."
1TI.5.24,2168,"The sins of some people are obvious, and the sins are judged before the people must face judgment, but the sins of other people show up later.","Minɛ nbem satiɛ yoo­wa kɛrɛ kaba da fofoe nu wɔ, na sɔnɔ kɛrɛ ŋu i, nyini satiɛm ye Nyɛmɛ fá di bu jɔrɛ a, ama, na nbem gusu dɛɛ satiɛ bo bu yo i bá fite fofoe nu kasin."
1TI.5.25,2168,"In the same way, the good that people do is also obvious and cant be hidden.","I ti sɔ ɔ lɛɛ bekun, sakpa ti deke bo sɔnɔ kɛrɛ ŋu i fofoe nu wɔ, na nzɛn haari sakpa bo i wo má fofoe nu ni mmɔɔ, i ti deke bo bu koro fiɛ má i."
1TI.6.1,2168,Those who are under the bondage of slavery should consider their own masters as worthy of full respect so that Gods name and our teaching wont get a bad reputation.,"Kristo jama nbaam bo bu ti akɔɔm ni, i ti ye ni ka bu ma bu mibiɛm jirima nyunyumi, adena be koro saaki má Nyɛmɛ duma, wara ya keree­wam ni."
1TI.6.2,2168,"And those who have masters who are believers shouldnt look down on them because they are brothers. Instead, they should serve them more faithfully, because the people who benefit from your good service are believers who are loved. Teach and encourage these things.","Akɔɔm bo bu mibiɛm gusu ti yarada­yo­fɔm ni, i ti má ye ni ka bu bu bu mibiɛm ŋgbɛɛn ka bu kɛrɛ ti yarada­yo­fɔm n ti, ama, i ti ye ni ka bu su bu tara mibiɛm bo bu ti má yarada­yo­fɔm ni, dama bɛrɛ n bo bu sudi bu amusui n kpɛrɛ n ti bu ninbaam bo bu koro bu wɔ. Fa ahin keree­wam n kan kere u jama n na a se ka bu yo bu."
1TI.6.3,2168,If anyone teaches anything different and doesnt agree with sound teaching about our Lord Jesus Christ and teaching that is consistent with godliness.,"Minɛ nbem wo bɛrɛ bo bu kere keree­wa nbem bo bu ni ya dɛɛ n ti má kun, na bu sunsun ka ya Mibiɛ Yesu Kristo dɛɛ nɔaniɛ keree­wam n ti kɔrɛ wɔ, na bu keree­wam kaaki su má Kristo dɛɛ atin n su."
1TI.6.4,2168,"that person is conceited. They dont understand anything but have a sick obsession with debates and arguments. This creates jealousy, conflict, verbal abuse, and evil suspicions.","Nyini minɛm n ti kpirikoro­fɔm wɔ, na bu kaaki si má pui. Na bu la sunsunni tiɛ, na bu se akuruwa ni minɛm fa kɔ nɔaniɛ keree­wam bu. Nyini ma bu si kɔrɛ a, na bu di aluwa, na bu kpiɛ bu beŋgu nzukɔ, na bu la sunsun­mase fa kɔ bu beŋgu dɔ."
1TI.6.5,2168,There is constant bickering between people whose minds are ruined and who have been robbed of the truth. They think that godliness is a way to make money!.,"na bu nati suse akuruwa. Bu la má sunsunni kpa, na nahɔrɛ wo má bu dɔ. Na bu sunsun ka nzɛn sɔnɔ su Nyɛmɛ atin su, i nyá kpɛrɛ wɔ."
1TI.6.6,2168,"Actually, godliness is a great source of profit when it is combined with being happy with what you already have.","I ti nahɔrɛ wɔ, sɔnɔ kɛrɛ bo i nyunu yi deke bo i la i, na i su Nyɛmɛ atin su, i mi nyá kpɛrɛ Nyɛmɛ dɔ."
1TI.6.7,2168,We didnt bring anything into the world and so we cant take anything out of it.,Dama ya fa má pui aba má durunya n nu fɛn. Ya kaaki koro fa má pui fite má fɛn.
1TI.6.8,2168,well be happy with food and clothing.,"Nyini ti, nzɛn ya la diirem ni suturam, i ti ye ni ka ya nyunu yi bu."
1TI.6.9,2168,But people who are trying to get rich fall into temptation. They are trapped by many stupid and harmful passions that plunge people into ruin and destruction.,"Ama, minɛm bo bu nyunu aboro neŋge kpini su agaya, na bu koro ka bu nya ajɛkɛ beberebe ni, bu nyini neŋge koro n sɔ bu ŋgɛɛ wɔ, na i nya bu taraa­biri fa kɔ bu konvikiya sunsunni ŋgbɛɛn­ŋgbɛɛn n su. Nyini ma bu kpaasi a, na bu ka ŋgbɛɛn."
1TI.6.10,2168,The love of money is the root of all kinds of evil. Some have wandered away from the faith and have impaled themselves with a lot of pain because they made money their goal.,"Dama ŋwaa koro awaraye ti satiɛ kɛrɛ bunlui a. Nbem wo bɛrɛ bo bu koro ŋwaa agaya, nyini sɔ ma bu kaaki bu sin bo Kristo atin n wɔ, na i fa bu wura ahoresaaki bambaka nu."
1TI.6.11,2168,"But as for you, man of God, run away from all these things. Instead, pursue righteousness, holy living, faithfulness, love, endurance, and gentleness.","Ama, wɔrɔ Timoti, a ti Nyɛmɛ sɔnɔ ɔ, nyini ti, i ti ye ni ka má a dodo nyini sam kɛrɛ be. Boro u nyi na a yo sa bo i kɔ atin su, na a su nyɛmɛsu atin n su, na a yo i yarada, na a koro minɛm, na a la mindi, na a wo bɛnlɛ."
1TI.6.12,2168,"Compete in the good fight of faith. Grab hold of eternal life—you were called to it, and you made a good confession of it in the presence of many witnesses.","Boro u nyi na a tu ŋgoni kpa bita u yarada n kenken. Nyini má a di nasara, na a nyá ŋgɔɔ n bo i la má awieeri ni, ahin ŋgɔɔ n ye Nyɛmɛ fereeri u ka i fá ma u a, na wɔrɔ ni u tii diiri i daani minɛ beberebe nyunu ni."
1TI.6.13,2168,"I command you in the presence of God, who gives life to all things, and Christ Jesus, who made the good confession when testifying before Pontius Pilate.","Nyɛmɛ ma deke n kɛrɛ ŋgɔɔ a, na Yesu Kristo gusu jinaari Gomina Pɔntiyo Pilato nyunu diiri daani kpa, nyini dɛɛ ti ye m suma u nɔɔ Nyɛmɛ ni Yesu Kristo nyunu n a."
1TI.6.14,2168,Obey this order without fault or failure until the appearance of our Lord Jesus Christ.,"ka, a yo u juma n bo Nyɛmɛ afa ama u n ni nahɔrɛ su, na u woo­wa ti casi na má be koro ŋu u ŋgasi be, haari fa kɔ ju cɛɛn n bo ya Mibiɛ Yesu Kristo bá kpie i nyi ba ni."
